,tweet_id,airline_sentiment,airline,name,text,tweet_coord,tweet_created,tweet_location,negativereason
7835,569211529880576000,neutral,Delta,Farehack,@jetblue @viraltech creates institutional quality machine driven JetBlue Revenue predictive analytics and forecasts using public Big Data ;),,42056.4627083333,,flight_attendant_complaints
7836,569204185318723000,positive,Delta,Margo221,@JetBlue Thank you Alicia!  #ExceptionalService,,42056.4424421296,,Cant Decide
7837,569200983173156000,negative,Delta,CamiCorreaBal,"@JetBlue yes, We have de baggage claim, I'm so sad for the baggage and how They treat Us 😞 please we need That baggage",,42056.4336111111,,damage_luggage
7838,569199676282564000,negative,Delta,CamiCorreaBal,"@JetBlue my mom's baggage is lost, in fly 1557 fort lauderdale-Bogotá today, Colombian employees treated us badly , need help please",,42056.43,,damage_luggage
7839,569196231546830000,negative,Delta,bizymom815,@JetBlue No changes made. My son's pass printed on same conf #. Just mine not print after I expressed disapptment w/ JetBlue,,42056.4204976852,,flight_attendant_complaints
7840,569195394065952000,negative,Delta,MTJaeckel,@JetBlue Cancelled Flighted 😢,,42056.4181828704,,flight_attendant_complaints
7841,569191875271372000,negative,Delta,bizymom815,"@JetBlue You have very unhappy customer. After waiting 20 min on hold, rude &amp; uncaring rep has now frozen my acct. can't print bdng pass!",,42056.4084722222,,customer_service_issue
7842,569191191448817000,neutral,Delta,kaitlynrosati,=@jetblue minutes to spare.,,42056.4065856481,CONCRETE JUNGLE,cancel_flight
7843,569191124373520000,negative,Delta,kaitlynrosati,"@JetBlue the first place but I really didn't need the extra stress at this already terrible time. Oh by the way, I made the flight with 30",,42056.406400463,CONCRETE JUNGLE,late_flight
7844,569190933297807000,negative,Delta,kaitlynrosati,"@JetBlue that I missed my flight. I had to book this flight extremely last minute due to a family death, there's no excuse for attitude in",,42056.4058796296,CONCRETE JUNGLE,late_flight
7845,569190811113525000,negative,Delta,kaitlynrosati,=@jetblue serious attitude. I was in the fault for running a tad behind but before She even knew my name Or my flight info She assured me,,42056.4055439815,CONCRETE JUNGLE,late_flight
7846,569190678758080000,negative,Delta,kaitlynrosati,"@JetBlue I fly w/u as much as I can, however your kiosks were broken in SYR and there was 1 woman working the ticket counter.. She had a",,42056.4051736111,CONCRETE JUNGLE,flight_attendant_complaints
7847,569189652080533000,neutral,Delta,j_romaine,@JetBlue Even 5 years after the earthquake...Haiti still needs helps in rebuilding #flyingitforward,,42056.402337963,Coming to a City Near You!,flight_attendant_complaints
7848,569188266089381000,positive,Delta,clementeworks,=@jetblue Thanks. I chatted with a Nice fella about it and he gave me the lowdown.,,42056.3985185185,"face, space",Cant Decide
7849,569187541120724000,neutral,Delta,MarkWeprin,@JetBlue yup 33036 feet. But no selfie.,,42056.3965162037,"Queens, New York ",flight_attendant_complaints
7850,569185441171316000,positive,Delta,princessmarapao,@JetBlue mission accomplished: gave @paulgordonbrown  a hug http://t.co/LT1pYKfvRq,,42056.3907175926,"Virginia Beach, VA",Cant Decide
7851,569184255399620000,neutral,Delta,kbosspotter,=@jetblue the you above all commercials? like the legroom one,,42056.387453703705,Logan International Airport,cancel_flight
7852,569179937841815000,neutral,Delta,princessmarapao,@JetBlue Will do.  I'll tell him you say hey.,,42056.3755324074,"Virginia Beach, VA",flight_attendant_complaints
7853,569178210325430000,neutral,Delta,EDTakeDown,"@JetBlue my wife and I booked last minute flights for a funeral separately, but we would like seats 2gether, can you do this if we DM conf#s",,42056.3707638889,New York,late_flight
7854,569177868221202000,positive,Delta,jaredmooreski,=@jetblue ok Thank you for the quick response jetblue still the Best comp,,42056.3698263889,,Cant Decide
7855,569176746735632000,positive,Delta,princessmarapao,"@JetBlue im in a session presented by one of your beloved travelers, @paulgordonbrown,I see why you love him so much http://t.co/vv8cFyhKVb",,42056.366724537,"Virginia Beach, VA",Cant Decide
7856,569175278255284000,negative,Delta,jaredmooreski,@JetBlue flying to Denver March 1st and my flight itenary keeps getting changed what the heck...booked the trip 3 months ago,,42056.3626736111,,late_flight
7857,569174723877146000,negative,Delta,onlyfordisplay_,=@jetblue had me on hold foreverrrrrr,,42056.3611458333,new york.,cancel_flight
7858,569168865256546000,negative,Delta,thisismysound,"@JetBlue NOT A HAPPY CUSTOMER. We've waited patiently, not to mention $150 and six months of marathon training, we need 2 be there tmrw.",,42056.3449768519,DC,flight_attendant_complaints
7859,569168473194041000,negative,Delta,thisismysound,@JetBlue waiting for a flight to FL for 1/2 marathon tmrw 4 charity. U bumped us 2a Late Flightr flight &amp; then Cancelled FlightLED IT. How can you fix this?,,42056.343900463,DC,late_flight
7860,569158629443502000,neutral,Delta,JetBlueNews,@JetBlue Fliers to Gain Access to WSJ Content - Analyst Blog - Nasdaq http://t.co/dWEse7Xidr,,42056.3167361111,USA,flight_attendant_complaints
7861,569157073906176000,positive,Delta,RachelLCoppola,=@jetblue Oh definitely. I kind of only fly JetBlue.,,42056.3124421296,LA & Boston,Cant Decide
7862,569156321636847000,negative,Delta,ThatJasonEaton,@JetBlue if you want to fly in a storm that's your right. But give us the choice. We have kids and don't want to chance it. #nixchangefees,,42056.310370370404,,flight_attendant_complaints
7863,569154503188070000,positive,Delta,Amaznred,@JetBlue thanks for getting me to Orlando early #happiness,"[28.42301907, -81.29654204]",42056.3053472222,,Cant Decide
7864,569153142526332000,neutral,Delta,staceylking,"@JetBlue Port-Au-Prince, Haiti for continued food distribution, medical supplies, &amp; orphan care!  #flyingitforward http://t.co/fn2QXybT9K",,42056.301597222206,"boise, idaho",flight_attendant_complaints
7865,569152332765667000,neutral,Delta,staceylking,@JetBlue while in Haiti Id do food distribution for hundreds of hungry kids in nearby villages. #flyingitforward http://t.co/lTf2quD3Xc,,42056.2993634259,"boise, idaho",flight_attendant_complaints
7866,569152074052542000,neutral,Delta,staceylking,"@JetBlue I'd go back to Haiti to deliver shoes, books&amp;medicine to kids I met in orphanage last year. #flyingitforward http://t.co/pGoeUXnsPI",,42056.2986458333,"boise, idaho",flight_attendant_complaints
7867,569150828952444000,neutral,Delta,JetBlueNews,@JetBlue Airways Now Covered by Bank of America (JBLU) - Dakota Financial News http://t.co/WOwxhpU5qv,,42056.2952083333,USA,flight_attendant_complaints
7868,569146861082161000,neutral,Delta,domitilarodrig1,=@jetblue I would like to receive offers.,,42056.2842592593,,cancel_flight
7869,569146084632760000,neutral,Delta,joespurr,"@JetBlue may I check my 17-month-old child's fold-up crib for free on my flight tomorrow, similar to your policy for infant car seats?",,42056.2821180556,"Cambridge, MA",late_flight
7870,569144474359738000,neutral,Delta,corinahe,"@JetBlue offers free flights for ""Fly it Forward"" campaign http://t.co/Yh1KZkYZrR http://t.co/wmO6tKqhXp via @usatodaytravel #travel #cause",,42056.2776736111,USA,late_flight
7871,569143699017371000,neutral,Delta,RoyalVestige,@JetBlue When are you guys doing a dualcam with @RedReserve ?,,42056.2755324074,Sub to me! ,flight_attendant_complaints
7872,569143528397254000,neutral,Delta,JetBlueNews,@JetBlue Airways Stock Rating Lowered by Vetr Inc. (JBLU) - Dakota Financial News http://t.co/QW2eBEEMVg,,42056.2750694444,USA,flight_attendant_complaints
7873,569138202424025000,negative,Delta,alexlmichael,@JetBlue you #fail. Snow coming to DC area. Tried to get on earlier flight. You refused. Now flight 6.5 hours delayed. Greedy and foolish.,,42056.2603703704,Washington DC,late_flight
7874,569132246810144000,neutral,Delta,thepointskid,=@jetblue do you have a waiver for NY weather today?,,42056.2439351852,New York,cancel_flight
7875,569130620963696000,positive,Delta,triniluv81,=@jetblue got it. Thanks,,42056.2394444444,"Troy, NY",Cant Decide
7876,569126841354743000,negative,Delta,benjaminokeefe,“@JetBlue: @benjaminokeefe Thanks for including us on your tour! Did you pack your winter coat?”Unfortunately yes ❄️⛄️ #WereNotinCaliAnymore,,42056.2290162037,,flight_attendant_complaints
7877,569125697530101000,positive,Delta,Dress4YesConJax,"@JetBlue Even though this flight #226 didn't have much needed hot beverages 4 us NY-ers, the landing was super smooth 👍👍 😊 #happytweet",,42056.2258564815,NYC ,Cant Decide
7878,569125454684278000,neutral,Delta,Ajok81,@JetBlue going to San Juan!,,42056.2251851852,,flight_attendant_complaints
7879,569122341797691000,negative,Delta,JessBarbalato,@jetblue is the website down? Can't print boarding pass,,42056.2165972222,,cancel_flight
7880,569121160149012000,positive,Delta,mike_baskin,"@JetBlue thanks for getting me to Boston early for @TuftsEnergyConf ""Breaking Barriers To a Clean Energy Future""",,42056.213333333304,"Cambridge, MA",Cant Decide
7881,569118085245898000,positive,Delta,PilardelMaria,@JetBlue Thanks!,,42056.204849537,#theBronx ,Cant Decide
7882,569114409613860000,neutral,Delta,takenn54,@JetBlue are you going to be giving travel agent rates to those who hold an Iata card ???,,42056.1947106481,"Albany,NY",flight_attendant_complaints
7883,569113910776881000,positive,Delta,KimSinanovic,@JetBlue Thanks for the complimentary upgrade to first.  You are the best!,,42056.1933333333,,Cant Decide
7884,569113328724807000,neutral,Delta,JetBlueNews,@JetBlue's CEO battles to appease passengers and Wall Street - Waterbury Republican American http://t.co/FFc13zYGJS,,42056.191724537,USA,damage_luggage
7885,569109515657826000,positive,Delta,kerrymflynn,"@JetBlue ah no the staff was perfect this morning at JFK, more sleep for me!! :)",,42056.1812037037,"New York, NY",Cant Decide
7886,569103956795904000,positive,Delta,AeroJobMarket,"@JetBlue @Airbus  Wow, awesome videos guys https://t.co/dbcvEPn5QC Great work. #Bluemanity #CoreValues  #Passion #AeroJobMarket #avgeek",,42056.1658680556,Worldwide,Cant Decide
7887,569102757875077000,positive,Delta,AeroJobMarket,@JetBlue @Airbus Wow what an amazing video https://t.co/dbcvEPn5QC Great world Guys #Bluemanity #CoreValues #Passion #AeroJobMarket,,42056.1625578704,Worldwide,Cant Decide
7888,569096740676222000,positive,Delta,Michael_Lytle,@JetBlue today my family gets to experience #mosaic status w/ me! #LifeIsGood,,42056.1459490741,"Salem, NH",Cant Decide
7889,569091868153253000,neutral,Delta,Galapaghxst,@JetBlue real shit my nigga north don't play around!,,42056.1325115741,,flight_attendant_complaints
7890,569091378438746000,positive,Delta,mutantgatto,=@jetblue word Thanks,,42056.1311574074,ravioli,Cant Decide
7891,569087442092826000,neutral,Delta,mutantgatto,=@jetblue by Any chance do u offer fresh guacamole on your flights,,42056.1202893518,ravioli,late_flight
7892,569083604216623000,neutral,Delta,tammyterez,@JetBlue Get me out of this 7 degree weather...here we go! #westpalmbeachbound  🌞✈️👸,,42056.1096990741,New York ,flight_attendant_complaints
7893,569083132353204000,neutral,Delta,JetBlueNews,@JetBlue Airways Lowered to Strong Sell at Vetr Inc. (JBLU) - Mideast Time http://t.co/yMMH9k4CBr,,42056.1084027778,USA,flight_attendant_complaints
7894,569076569983086000,neutral,Delta,theycallme_HH,@JetBlue Thank you ! What about Paris ? Could we arrange something from there ?,"[0.0, 0.0]",42056.0902893519,Orleans/Tarpon Springs/London,flight_attendant_complaints
7895,569075196117839000,neutral,Delta,theycallme_HH,@JetBlue we are trying to go as far away from King'sCollegeLondon as possible for charity today. Would you help us ? #jailbreak #RAG,"[0.0, 0.0]",42056.0865046296,Orleans/Tarpon Springs/London,flight_attendant_complaints
7896,569068027917922000,neutral,Delta,JetBlueNews,@JetBlue Fliers to Gain Access to WSJ Content - @zacks_com http://t.co/GouzrdT7ZF,,42056.066724537,USA,flight_attendant_complaints
7897,569066946433581000,negative,Delta,chelseylamwatt,"@JetBlue It's not ideal, but it's okay. Better Late Flight than never! :)",,42056.063738425895,"New York, NY | Orlando, FL",late_flight
7898,569046984369111000,negative,Delta,mattwheeler,"@JetBlue yeah that's all been done. Define ""incidentals""? How much can I spend on gear so this trip is not a waste?","[40.64342444, -111.49392569]",42056.0086574074,"New York, NY",flight_attendant_complaints
7899,569044397645385000,negative,Delta,mattwheeler,@JetBlue so you guys lost my bag that had all my ski gear in it. I flew here from NYC to ski. Should I buy new stuff tomorrow? ...,"[40.64339686, -111.49337274]",42056.0015162037,"New York, NY",lost_luggage
7900,569036471232892000,positive,Delta,traciglee,"@JetBlue 162, SMF to JFK!",,42055.9796412037,"New York, NY",Cant Decide
7901,569017837576069000,neutral,Delta,woawABQ,"@JetBlue If you'd love to see more girls be inspired about becoming pilots, RT our free WOAW event March 2-8 at ABQ. http://t.co/rfXlV1kGDh",,42055.9282175926,"Albuquerque, NM",flight_attendant_complaints
7902,569006801192161000,neutral,Delta,jmoalmawali,@JetBlue thanks anyways @SouthwestAir has my back! Awesome rate &amp; amazing customer service #nomoreaggravation,,42055.8977662037,Boston,customer_service_issue
7903,569005006902468000,negative,Delta,jmoalmawali,@JetBlue on hold for 30 mins placed on hold then hung up on 2nd time in 2 days Only looking for group rates. BOS-SJU 5-12 to 5-19 10 people,,42055.8928125,Boston,flight_attendant_complaints
7904,569003837975089000,negative,Delta,jmoalmawali,@JetBlue you're customer service is terrible. #NeverAgain #flywhonotblue,,42055.8895949074,Boston,customer_service_issue
7905,569003165984534000,negative,Delta,thatsmypotpie,=@jetblue now we are delayed until '/Users/Han/Downloads/web project data/1:02'!This is ridiculous,,42055.887731481496,Central Perk,cancel_flight
7906,569002746117902000,negative,Delta,genna_campos,@JetBlue you're flight attendants suck and are always rude :( 4th bad experience with JetBlue tonight :/,,42055.8865740741,,late_flight
7907,568996575617409000,negative,Delta,AMakuh,@JetBlue says the person who hasn't been delayed for hours and now sitting on a runway with a wailing baby ;),,42055.869548611096,,flight_attendant_complaints
7908,568995644276383000,negative,Delta,cindydavis_,"@JetBlue flight 672 delayed from 9:30 to 11:47 now, still sitting on runway over 15 minutes so far. Air travel at its best.",,42055.8669791667,New York,late_flight
7909,568993773277069000,neutral,Delta,KoolieAshSays,=@jetblue oh. makes sense. my bad.,"[40.88529232, -73.856635]",42055.8618171296,"ÜT: 17.9889591,-76.7712636",cancel_flight
7910,568993159419535000,negative,Delta,thatsmypotpie,@JetBlue 1242 now?! I may cry!,,42055.8601273148,Central Perk,flight_attendant_complaints
7911,568992314296819000,negative,Delta,KoolieAshSays,@JetBlue why won't the site let me book tickets for nov for jfk to kin?,"[40.88539964, -73.85658056]",42055.857789351896,"ÜT: 17.9889591,-76.7712636",flight_attendant_complaints
7912,568991695917834000,negative,Delta,jcran72,@JetBlue Late Flight again lost almost 3 hours of my bay area weekend not to mention two hours of unnecessary vacation time from work.  #flt348,,42055.856087962995,Long Beach,late_flight
7913,568987540155453000,positive,Delta,LustyLovah,@JetBlue of course !!!!,,42055.8446180556,Where my pockets can take me,Cant Decide
7914,568984446487166000,positive,Delta,FerrisSalameh,=@jetblue Thank you,"[40.7171667, -73.96415608]",42055.8360763889,"Brooklyn, NY",Cant Decide
7915,568983580585517000,positive,Delta,TumbaSherman,@JetBlue thanks! I'll do it.,,42055.8336921296,Ft. Lauderdale,Cant Decide
7916,568983464172584000,negative,Delta,TumbaSherman,@JetBlue yes I do. I will get you exact data. Your download is fine it's your upload bandwidth and ping that are the issue. Ping especially,,42055.8333680556,Ft. Lauderdale,customer_service_issue
7917,568983310438805000,positive,Delta,corradokid,@JetBlue @FerrisSalameh Love JetBlue's speedy Twitter customer service.,,42055.832951388904,"New York, NY",Cant Decide
7918,568982494676172000,neutral,Delta,FerrisSalameh,"=@jetblue since high likelihood of snow at time of flight tomorrow, Any chance I can rebook for Sunday?","[40.71716644, -73.96426215]",42055.8306944444,"Brooklyn, NY",late_flight
7919,568977430439817000,neutral,Delta,JetBlueNews,@JetBlue: DCA to Nantucket - Washington Business Journal http://t.co/ebxC94kFJD,,42055.816724537,USA,flight_attendant_complaints
7920,568976617453658000,positive,Delta,airtraffic01,@JetBlue thanks!,,42055.8144791667,Bushwood,Cant Decide
7921,568974681115459000,neutral,Delta,airtraffic01,"@JetBlue Traveling with two kids tomorrow (ages 7 and 4) domestic, do they need birth certificates to check in at airport?",,42055.8091319444,Bushwood,late_flight
7922,568974096161234000,positive,Delta,joel_betances,=@jetblue Thank you So much for your effort,,42055.8075231481,new york,Cant Decide
7923,568973348840943000,positive,Delta,thatsmypotpie,@JetBlue thanks for letting us know. Hoping for no more delays!,,42055.805462963,Central Perk,Cant Decide
7924,568972783234912000,negative,Delta,thatsmypotpie,@JetBlue appreciate the response Worst part is losing the non refundable hotel in Orlando. Your crew blamed wind! Hoping for no more delays!,,42055.803900463,Central Perk,flight_attendant_complaints
7925,568970344154836000,neutral,Delta,thatsmypotpie,@JetBlue flight 1183 to Orlando.,,42055.7971643519,Central Perk,late_flight
7926,568969600559226000,negative,Delta,thatsmypotpie,"@JetBlue this is awful! flight out of jfk for our honeymoon is delayed AGAIN until 1225 AM, and we lost money on a hotel now! #delayforwhat?",,42055.7951157407,Central Perk,late_flight
7927,568968141814046000,neutral,Delta,joel_betances,@JetBlue my phone number when you have any news for me is (631)891-5722,,42055.791087963,new york,flight_attendant_complaints
7928,568968059517411000,negative,Delta,jcran72,@JetBlue flight 348 is a freaking nightmare tonight #sittingonthetarmac #delay,,42055.7908564815,Long Beach,late_flight
7929,568967907042037000,neutral,Delta,DKHurts,@JetBlue 😭 I used points can I get them back if I decide not to go?,,42055.7904398148,Brooklyn!,flight_attendant_complaints
7930,568967902520590000,neutral,Delta,joel_betances,@JetBlue is that one on the picture http://t.co/lxwbsfxfj0,,42055.790428240696,new york,flight_attendant_complaints
7931,568965774649520000,negative,Delta,ThatJasonEaton,@JetBlue I appreciate the speedy response. But the longer you delay the more inconvenience you put on your customers. Please nix change fee!,,42055.7845601852,,customer_service_issue
7932,568964945259466000,positive,Delta,farms122,@JetBlue thanks!!,,42055.7822685185,,Cant Decide
7933,568964635103076000,neutral,Delta,tsmit,=@jetblue can you share where it is coming from?,,42055.781412037,"Boston, MA",cancel_flight
7934,568963192489029000,neutral,Delta,tsmit,@JetBlue weather where?  It's 60 in SFO and flight 834 is still on time to boston.,,42055.7774305556,"Boston, MA",late_flight
7935,568962000614658000,neutral,Delta,dlewis2412,“@JetBlue: @dlewis2412 Sorry! Please ask Inflght if there is an open seat you can move to.” Will do!,,42055.7741435185,As global as possible,flight_attendant_complaints
7936,568961738596462000,negative,Delta,tsmit,@JetBlue whats going on with flight 2034.  Delayed beyond 834.  Shouldnt thre flights switch at that point?,,42055.7734143519,"Boston, MA",late_flight
7937,568961404067164000,positive,Delta,KTrerotola,@JetBlue thanks for the info... Figured that was the case. Hopefully my new hashtag will change that ;) #ABCLetJetBlueStreamFeed,,42055.7725,"Boston, MA",Cant Decide
7938,568961064651460000,negative,Delta,dlewis2412,@JetBlue what's up with the broken tv in seat 6F on flight 1818 today? Planned to catch the @cavs game!!! Nooooo,,42055.7715625,As global as possible,late_flight
7939,568960315888668000,neutral,Delta,MadameMaryAnn,@JetBlue April 6th. Anything specific I should know for my first flight?,"[43.3230125, -73.64314219]",42055.7694907407,Upstate New York,late_flight
7940,568960217976864000,negative,Delta,joel_betances,=@jetblue I bein calling jetblue no respond I leave my number no call back I think jetblue is loosing a customer,,42055.769224537005,new york,customer_service_issue
7941,568959170730266000,negative,Delta,TumbaSherman,@JetBlue I'm on flt 700 lax to FLL both ppl are sleeping so Id rather not disturb in flight. Tried to dl movie no go http://t.co/Nh2i9ZlzMk,,42055.7663310185,Ft. Lauderdale,late_flight
7942,568958770849705000,negative,Delta,TraveLifeLove,Made it to #Costa #Rica and back @JetBlue Missing it already!  #Pura #Vida!,,42055.7652314815,The World,flight_attendant_complaints
7943,568956535679758000,neutral,Delta,KTrerotola,"@JetBlue me again :) you don't have ABC on Inflight TV, do you? (If so, what channel? #SharkTank is on!)",,42055.7590625,"Boston, MA",flight_attendant_complaints
7944,568955324511563000,negative,Delta,TumbaSherman,@JetBlue love you guys. You know that. But I paid for prem. wifi toplay @vainglorygame. No go. Ping terrible / up too http://t.co/CmjRIWOP7O,,42055.7557175926,Ft. Lauderdale,flight_attendant_complaints
7945,568955077165260000,positive,Delta,innovatefitnow,@JetBlue saved the day:) @Expedia lost a costumer #jetblue #makingthingseasy #feelbetter,,42055.7550347222,,Cant Decide
7946,568944962311626000,neutral,Delta,BillyKace,@JetBlue 266 at LGB in Sunny So Cal http://t.co/V015PK7DSi,"[33.8117407, -118.1628]",42055.7271296296,,flight_attendant_complaints
7947,568944928266412000,neutral,Delta,kbosspotter,@JetBlue do you think snow in boston on 2/24 will effect my flight?,,42055.727037037,Logan International Airport,late_flight
7948,568944687077199000,neutral,Delta,Bones2245,@JetBlue @markie_post I'd like to see Markie too.,,42055.726365740695,Earth,flight_attendant_complaints
7949,568940704451289000,neutral,Delta,SassmasterJosh,=@jetblue who do you think is gonna win Mayweather Or Pacquiao?,,42055.7153819444,.,cancel_flight
7950,568940291530493000,negative,Delta,JordantheJew,@JetBlue thanks for making me miss an important dinner tonight. 2 hr delay and now 20 min on Tarmac... #worst,,42055.7142361111,"New York, NY",flight_attendant_complaints
7951,568937402837786000,positive,Delta,misschris715,@JetBlue yes! Terra blue chips were my favorite. :),,42055.7062615741,"los angeles, ca",Cant Decide
7952,568932998051016000,positive,Delta,greggweiss,"@JetBlue I DM'd my confirmation code... Thanks again for your help! Mommy, daddy, and kids appreciate it!",,42055.6941087963,"Hastings on Hudson, NY",Cant Decide
7953,568932129872039000,neutral,Delta,JetBlueNews,@JetBlue Airways Corporation Insider Trading Update - Rock Hill Daily http://t.co/vvzkSMFKVw,,42055.691712962995,USA,flight_attendant_complaints
7954,568931762518110000,neutral,Delta,KTrerotola,@JetBlue thanks! I only loose 'em at airports...1st time we found it. I think @fitbit needs to make flexes that stay on when carrying bags!,,42055.690706018504,"Boston, MA",lost_luggage
7955,568931575980814000,negative,Delta,pseudomachine,@JetBlue I don't have enough hands to count the number of times something like this has delayed my flight with you guys. Very disappointed.,,42055.6901851852,New York City,late_flight
7956,568930822952103000,negative,Delta,KTrerotola,=@jetblue just called that number and left message. are you at to pass along message to team too?,,42055.6881134259,"Boston, MA",cancel_flight
7957,568929935273930000,positive,Delta,hgeronemus,"Cool! ""@JetBlue: @hgeronemus We are 60% there and anticipate completing installation on all our A320's this year. http://t.co/sGckBopATA”","[26.07159064, -80.14770942]",42055.6856597222,"Fort Lauderdale, FL",Cant Decide
7958,568929608566837000,positive,Delta,greggweiss,@JetBlue Love you guys sooooooo much. Ridiculously appreciated! A+ service!,,42055.6847569444,"Hastings on Hudson, NY",Cant Decide
7959,568928817651167000,negative,Delta,greggweiss,@JetBlue Any option for luggage assistance on the ground at HPN? Flight 2168 delayed 2+ hours &amp; we will have 2 sleeping kids when we land,,42055.6825694444,"Hastings on Hudson, NY",lost_luggage
7960,568927427847544000,negative,Delta,KTrerotola,@JetBlue can you ask SLC checkin/bag drop if they found a dark blue/blackish fit bit flex? Would've lost it there around 445pm MT,,42055.6787384259,"Boston, MA",flight_attendant_complaints
7961,568926268772581000,positive,Delta,ChicoArtist,"=@jetblue you are officially my favorite, Thank you for the wonderful service at JFK",,42055.6755439815,,Cant Decide
7962,568925181848227000,negative,Delta,pseudomachine,@JetBlue seriously?? What is going on?! http://t.co/mTHM9waObu,,42055.6725462963,New York City,flight_attendant_complaints
7963,568924781837455000,negative,Delta,farms122,@JetBlue any news on flight 122 pbi-boston delay? Can we wait to arrive at airport based on reported 1 and 1/2 hour delay?,,42055.6714351852,,late_flight
7964,568924327275401000,positive,Delta,JetBlueNews,@JetBlue Airways Corporation (NASDAQ:JBLU) Reaches on New High Range ... - StreetWise Report http://t.co/C7tpdKqULM,,42055.6701851852,USA,Cant Decide
7965,568921315069042000,positive,Delta,Laneit360,=@jetblue thanks...,,42055.661875,Here & There,Cant Decide
7966,568920810947272000,negative,Delta,noplasticshower,.@JetBlue i'm sorry.  Boarding chaos is underway.  Please query again post scrum.,,42055.6604861111,planet earth,flight_attendant_complaints
7967,568920607347384000,negative,Delta,barrystanbridge,@JetBlue were boarding now I'm really not impressed. I've learnt a very valuable lesson .,"[40.64530946, -73.77617682]",42055.6599189815,Leighton Buzzard,flight_attendant_complaints
7968,568920546043408000,neutral,Delta,Laneit360,"@JetBlue question, flying for the 1st time with my 16mont old son...do I need to bring anything for him? Birth certificate/S.S. card etc?",,42055.6597453704,Here & There,flight_attendant_complaints
7969,568920244691070000,neutral,Delta,noplasticshower,.@JetBlue process begins 6:48,,42055.658923611096,planet earth,flight_attendant_complaints
7970,568919308006395000,negative,Delta,andrewdobos,.@JetBlue yes. Filed a claim and they issued $30 credit as a courtesy. The whole thing seems exceptionally uncourteous to me.,"[0.0, 0.0]",42055.6563310185,Boston MA USA,flight_attendant_complaints
7971,568919118193291000,negative,Delta,noplasticshower,.@JetBlue yes and not boarding at 6:44. Good luck with that. Push wheels up to reality.  Dare you.,,42055.6558101852,planet earth,flight_attendant_complaints
7972,568917869762904000,negative,Delta,barrystanbridge,@JetBlue I tried a burger which was good but expensive! Were lead to believe that food in the USA is cheap butnot here!,"[40.64534568, -73.77609616]",42055.6523611111,Leighton Buzzard,flight_attendant_complaints
7973,568916674168135000,negative,Delta,barrystanbridge,@JetBlue I'm a trying ! But I'm tired and getting grumpy !,"[40.64531687, -73.77617765]",42055.6490625,Leighton Buzzard,flight_attendant_complaints
7974,568914888728449000,negative,Delta,barrystanbridge,"@JetBlue flight1407, it's been a long day! Arrived from London at 11 this morning","[40.64529157, -73.7761025]",42055.644143518504,Leighton Buzzard,flight_attendant_complaints
7975,568912677994696000,negative,Delta,NicoleMarieNoel,@JetBlue Why not deal with that while the plane's on the ground instead of diverting the plane &amp; adding 2 hrs to the flight?,,42055.638032407405,Bad Wolf Bay,late_flight
7976,568911851674836000,negative,Delta,HCtwo,"@JetBlue looks like their inflatable car seats got left on the plane, so I guess they'll be back sometime!! #savethoseseats",,42055.635752314796,The City of New York,late_flight
7977,568911101146091000,neutral,Delta,Rowe0neTen,=@jetblue imma Need the hook up tho,,42055.6336921296,South jamaica.. Queens,cancel_flight
7978,568910753652199000,positive,Delta,Rowe0neTen,@JetBlue thanks!,,42055.6327314815,South jamaica.. Queens,Cant Decide
7979,568909776635236000,neutral,Delta,Rowe0neTen,=@jetblue So What about California,,42055.6300347222,South jamaica.. Queens,cancel_flight
7980,568908255310827000,neutral,Delta,mkboston13,@JetBlue Thanks. Which day of the week is the direct?  The flights I saw went thru JFK   ☀️,,42055.6258333333,shopping. anywhere  ,late_flight
7981,568907615809503000,neutral,Delta,Rowe0neTen,=@jetblue Hawaii What Deals u have for me,,42055.624074074105,South jamaica.. Queens,cancel_flight
7982,568906811308257000,neutral,Delta,pseudomachine,=@jetblue Thank you.,,42055.6218518519,New York City,cancel_flight
7983,568906503358259000,negative,Delta,JNH_61,@JetBlue Jan 5? That's not summer http://t.co/TpzhjX7Hbt,,42055.6209953704,SJ-BOS-SJ,flight_attendant_complaints
7984,568905816973172000,neutral,Delta,Rowe0neTen,@JetBlue y'all got prices for the low??,,42055.6191087963,South jamaica.. Queens,flight_attendant_complaints
7985,568905143883849000,positive,Delta,AroundTownGabby,=@jetblue - looking forward to it when we FINALLY take off.,,42055.6172453704,"Suburb of Boston, MA",Cant Decide
7986,568904934495629000,negative,Delta,pseudomachine,"@JetBlue No, the flight wasn't until 9:51pm, but it's already been delayed.",,42055.6166666667,New York City,late_flight
7987,568904127834558000,negative,Delta,pseudomachine,"@JetBlue, why must you always delay my Late Flight night Orlando flights? 💔",,42055.6144444444,New York City,late_flight
7988,568900016636452000,negative,Delta,CGjmf,@JetBlue ...second incident of lost baggage.  I sent you a DM.  Thoughts?,,42055.6031018519,"Miami, FL",damage_luggage
7989,568899893206450000,negative,Delta,timmybicicleta,@JetBlue maybe announce the delay so we don't sit on the plane on the runway for an hour+ before taking off,,42055.6027546296,Boston,late_flight
7990,568898792247992000,positive,Delta,NapToniusMonk,@JetBlue Please come to Indianapolis!,,42055.5997222222,,Cant Decide
7991,568897720410374000,negative,Delta,timmybicicleta,@JetBlue flight 691 from bos to Tampa takeoff 40 min Late Flight,,42055.5967592593,Boston,late_flight
